transaction_id,timestamp,user_id,amount,location,device_type,is_fraud
2777,2025-06-18 21:48:16.214526,1041,32.0,Bangalore,Mobile,0
2778,2025-06-18 21:47:16.214528,1012,565.62,Bangalore,Mobile,0
2779,2025-06-18 21:46:16.214530,1063,40.4,Delhi,Mobile,0
2780,2025-06-18 21:45:16.214532,1016,167.61,Mumbai,Tablet,0
2781,2025-06-18 21:44:16.214534,1008,94.64,Bangalore,Mobile,0
2782,2025-06-18 21:43:16.214537,1040,670.07,Mumbai,Tablet,0
2783,2025-06-18 21:42:16.214539,1000,63.91,Bangalore,Mobile,0
2784,2025-06-18 21:41:16.214548,1001,102.05,Bangalore,Tablet,0
2785,2025-06-18 21:40:16.214551,1059,813.27,Chennai,Tablet,0
2786,2025-06-18 21:39:16.214553,1047,153.78,Mumbai,Mobile,0
2787,2025-06-18 21:38:16.214556,1028,139.68,Mumbai,Desktop,0
2788,2025-06-18 21:37:16.214557,1096,59.62,Bangalore,Desktop,0
2789,2025-06-18 21:36:16.214559,1009,241.71,Mumbai,Desktop,0
2790,2025-06-18 21:35:16.214560,1057,2.9,Bangalore,Desktop,0
2791,2025-06-18 21:34:16.214561,1059,10.16,Mumbai,Desktop,0
2792,2025-06-18 21:33:16.214562,1020,182.94,Chennai,Mobile,0
2793,2025-06-18 21:32:16.214564,1027,83.61,Mumbai,Mobile,0
2794,2025-06-18 21:31:16.214565,1074,612.87,Chennai,Mobile,0
2795,2025-06-18 21:30:16.214566,1033,467.0,Delhi,Mobile,0
2796,2025-06-18 21:29:16.214568,1007,250.15,Mumbai,Mobile,0
2797,2025-06-18 21:28:16.214569,1058,340.91,Mumbai,Mobile,0
2798,2025-06-18 21:27:16.214570,1085,220.12,Mumbai,Tablet,0
2799,2025-06-18 21:26:16.214572,1071,26.84,Chennai,Tablet,0
2800,2025-06-18 21:25:16.214573,1048,290.1,Mumbai,Mobile,0
2801,2025-06-18 21:24:16.214574,1078,47.19,Mumbai,Mobile,0
2802,2025-06-18 21:23:16.214576,1016,78.15,Bangalore,Tablet,0
2803,2025-06-18 21:22:16.214577,1059,342.11,Delhi,Tablet,0
2804,2025-06-18 21:21:16.214578,1086,153.8,Chennai,Mobile,0
2805,2025-06-18 21:20:16.214579,1087,393.14,Bangalore,Tablet,0
2806,2025-06-18 21:19:16.214581,1044,47.91,Chennai,Desktop,0
2807,2025-06-18 21:18:16.214582,1082,187.19,Bangalore,Desktop,0
2808,2025-06-18 21:17:16.214583,1068,17.5,Delhi,Desktop,0
2809,2025-06-18 21:16:16.214585,1031,206.04,Bangalore,Tablet,0
2810,2025-06-18 21:15:16.214586,1043,287.55,Chennai,Mobile,0
2811,2025-06-18 21:14:16.214587,1064,175.86,Mumbai,Mobile,0
2812,2025-06-18 21:13:16.214589,1086,61.91,Mumbai,Mobile,0
2813,2025-06-18 21:12:16.214590,1007,6.37,Delhi,Tablet,0
2814,2025-06-18 21:11:16.214591,1076,25.44,Chennai,Tablet,0
2815,2025-06-18 21:10:16.214592,1071,194.73,Chennai,Desktop,0
2816,2025-06-18 21:09:16.214594,1086,544.9,Chennai,Tablet,0
2817,2025-06-18 21:08:16.214595,1042,46.27,Delhi,Desktop,0
2818,2025-06-18 21:07:16.214596,1000,265.62,Mumbai,Desktop,0
2819,2025-06-18 21:06:16.214600,1050,402.66,Bangalore,Mobile,0
2820,2025-06-18 21:05:16.214601,1023,147.16,Delhi,Tablet,0
2821,2025-06-18 21:04:16.214602,1098,221.29,Bangalore,Mobile,0
2822,2025-06-18 21:03:16.214604,1023,337.5,Mumbai,Mobile,0
2823,2025-06-18 21:02:16.214605,1016,60.4,Delhi,Tablet,0
2824,2025-06-18 21:01:16.214607,1004,70.45,Mumbai,Tablet,0
2825,2025-06-18 21:00:16.214609,1019,0.13,Bangalore,Desktop,0
2826,2025-06-18 20:59:16.214611,1020,659.88,Chennai,Desktop,0
2827,2025-06-18 20:58:16.214613,1057,499.1,Chennai,Desktop,0
2828,2025-06-18 20:57:16.214615,1030,289.27,Bangalore,Desktop,0
2829,2025-06-18 20:56:16.214617,1099,16.48,Chennai,Mobile,0
2830,2025-06-18 20:55:16.214620,1010,118.66,Bangalore,Mobile,0
2831,2025-06-18 20:54:16.214622,1051,21.49,Delhi,Tablet,0
2832,2025-06-18 20:53:16.214624,1014,3.21,Delhi,Desktop,0
2833,2025-06-18 20:52:16.214626,1082,191.52,Delhi,Desktop,0
2834,2025-06-18 20:51:16.214629,1006,647.97,Chennai,Desktop,0
2835,2025-06-18 20:50:16.214631,1027,466.34,Mumbai,Mobile,0
2836,2025-06-18 20:49:16.214632,1050,238.64,Chennai,Tablet,0
2837,2025-06-18 20:48:16.214634,1057,20.33,Chennai,Mobile,0
2838,2025-06-18 20:47:16.214635,1004,64.09,Mumbai,Tablet,0
2839,2025-06-18 20:46:16.214636,1004,77.15,Mumbai,Tablet,0
2840,2025-06-18 20:45:16.214638,1093,288.07,Mumbai,Mobile,0
2841,2025-06-18 20:44:16.214639,1095,324.15,Mumbai,Mobile,0
2842,2025-06-18 20:43:16.214640,1007,97.26,Chennai,Tablet,0
2843,2025-06-18 20:42:16.214641,1063,108.22,Bangalore,Mobile,0
2844,2025-06-18 20:41:16.214643,1009,9.11,Delhi,Mobile,0
2845,2025-06-18 20:40:16.214644,1037,68.26,Bangalore,Tablet,0
2846,2025-06-18 20:39:16.214645,1095,120.04,Chennai,Tablet,0
2847,2025-06-18 20:38:16.214647,1091,24.88,Mumbai,Desktop,0
2848,2025-06-18 20:37:16.214648,1080,120.76,Delhi,Mobile,0
2849,2025-06-18 20:36:16.214649,1094,383.7,Delhi,Tablet,0
2850,2025-06-18 20:35:16.214651,1007,174.13,Bangalore,Mobile,0
2851,2025-06-18 20:34:16.214652,1024,16.44,Chennai,Mobile,0
2852,2025-06-18 20:33:16.214653,1072,42.56,Chennai,Tablet,0
2853,2025-06-18 20:32:16.214654,1065,128.7,Chennai,Desktop,0
2854,2025-06-18 20:31:16.214656,1078,89.72,Delhi,Tablet,1
2855,2025-06-18 20:30:16.214657,1049,88.86,Bangalore,Tablet,0
2856,2025-06-18 20:29:16.214659,1066,150.69,Delhi,Mobile,0
2857,2025-06-18 20:28:16.214660,1048,175.6,Delhi,Desktop,0
2858,2025-06-18 20:27:16.214661,1035,318.77,Mumbai,Tablet,0
2859,2025-06-18 20:26:16.214663,1067,83.4,Bangalore,Mobile,0
2860,2025-06-18 20:25:16.214664,1077,327.43,Mumbai,Tablet,0
2861,2025-06-18 20:24:16.214665,1040,82.68,Chennai,Mobile,0
2862,2025-06-18 20:23:16.214667,1088,11.41,Delhi,Tablet,0
2863,2025-06-18 20:22:16.214668,1061,161.57,Bangalore,Desktop,0
2864,2025-06-18 20:21:16.214669,1009,177.3,Chennai,Tablet,0
2865,2025-06-18 20:20:16.214671,1020,545.26,Bangalore,Mobile,0
2866,2025-06-18 20:19:16.214672,1035,258.97,Delhi,Tablet,0
2867,2025-06-18 20:18:16.214673,1011,499.65,Bangalore,Desktop,0
2868,2025-06-18 20:17:16.214674,1090,477.95,Chennai,Desktop,0
2869,2025-06-18 20:16:16.214676,1001,185.56,Mumbai,Desktop,0
2870,2025-06-18 20:15:16.214677,1012,150.05,Delhi,Desktop,0
2871,2025-06-18 20:14:16.214678,1052,163.04,Mumbai,Mobile,0
2872,2025-06-18 20:13:16.214680,1031,766.37,Delhi,Tablet,1
2873,2025-06-18 20:12:16.214681,1094,296.71,Chennai,Desktop,0
2874,2025-06-18 20:11:16.214682,1015,22.47,Delhi,Tablet,0
2875,2025-06-18 20:10:16.214684,1031,301.4,Mumbai,Mobile,0
2876,2025-06-18 20:09:16.214685,1031,37.4,Delhi,Tablet,0
2877,2025-06-18 20:08:16.214686,1097,118.61,Chennai,Tablet,0
2878,2025-06-18 20:07:16.214688,1010,47.26,Delhi,Desktop,0
2879,2025-06-18 20:06:16.214690,1009,233.97,Mumbai,Desktop,0
2880,2025-06-18 20:05:16.214691,1014,419.62,Chennai,Mobile,1
2881,2025-06-18 20:04:16.214692,1016,68.6,Mumbai,Tablet,0
2882,2025-06-18 20:03:16.214693,1039,17.11,Delhi,Mobile,0
2883,2025-06-18 20:02:16.214695,1017,70.9,Bangalore,Mobile,0
2884,2025-06-18 20:01:16.214696,1054,223.17,Mumbai,Mobile,0
2885,2025-06-18 20:00:16.214698,1072,79.73,Delhi,Desktop,0
2886,2025-06-18 19:59:16.214701,1024,65.18,Bangalore,Desktop,0
2887,2025-06-18 19:58:16.214703,1058,40.77,Bangalore,Tablet,0
2888,2025-06-18 19:57:16.214704,1077,137.64,Chennai,Tablet,0
2889,2025-06-18 19:56:16.214706,1088,64.58,Bangalore,Tablet,0
2890,2025-06-18 19:55:16.214707,1021,262.62,Mumbai,Desktop,0
2891,2025-06-18 19:54:16.214708,1029,15.94,Mumbai,Desktop,0
2892,2025-06-18 19:53:16.214709,1083,218.15,Bangalore,Mobile,0
2893,2025-06-18 19:52:16.214711,1084,54.25,Delhi,Desktop,0
2894,2025-06-18 19:51:16.214713,1043,134.39,Mumbai,Mobile,0
2895,2025-06-18 19:50:16.214715,1031,67.4,Mumbai,Mobile,1
2896,2025-06-18 19:49:16.214717,1050,256.58,Chennai,Desktop,0
2897,2025-06-18 19:48:16.214720,1045,581.2,Delhi,Mobile,0
2898,2025-06-18 19:47:16.214722,1020,497.97,Bangalore,Mobile,0
2899,2025-06-18 19:46:16.214724,1098,175.14,Delhi,Tablet,0
2900,2025-06-18 19:45:16.214726,1031,124.21,Chennai,Mobile,0
2901,2025-06-18 19:44:16.214728,1093,341.08,Chennai,Desktop,0
2902,2025-06-18 19:43:16.214731,1038,229.98,Delhi,Desktop,0
2903,2025-06-18 19:42:16.214733,1011,40.56,Chennai,Mobile,0
2904,2025-06-18 19:41:16.214735,1046,343.98,Chennai,Tablet,0
2905,2025-06-18 19:40:16.214737,1017,112.03,Chennai,Desktop,0
2906,2025-06-18 19:39:16.214739,1020,41.89,Delhi,Desktop,0
2907,2025-06-18 19:38:16.214742,1012,66.2,Chennai,Tablet,0
2908,2025-06-18 19:37:16.214744,1020,62.27,Bangalore,Mobile,0
2909,2025-06-18 19:36:16.214746,1007,146.46,Bangalore,Desktop,0
2910,2025-06-18 19:35:16.214748,1045,53.41,Mumbai,Mobile,0
2911,2025-06-18 19:34:16.214751,1006,26.38,Bangalore,Mobile,0
2912,2025-06-18 19:33:16.214753,1022,26.41,Mumbai,Mobile,0
2913,2025-06-18 19:32:16.214755,1095,175.07,Delhi,Mobile,0
2914,2025-06-18 19:31:16.214757,1074,265.42,Chennai,Desktop,0
2915,2025-06-18 19:30:16.214759,1085,77.58,Bangalore,Tablet,0
2916,2025-06-18 19:29:16.214761,1021,7.05,Mumbai,Desktop,0
2917,2025-06-18 19:28:16.214762,1088,27.22,Delhi,Tablet,0
2918,2025-06-18 19:27:16.214765,1021,492.3,Mumbai,Mobile,1
2919,2025-06-18 19:26:16.214767,1091,136.06,Chennai,Tablet,0
2920,2025-06-18 19:25:16.214769,1028,120.87,Bangalore,Mobile,0
2921,2025-06-18 19:24:16.214771,1012,7.76,Delhi,Desktop,0
2922,2025-06-18 19:23:16.214773,1081,260.86,Mumbai,Desktop,0
2923,2025-06-18 19:22:16.214776,1001,150.18,Delhi,Tablet,0
2924,2025-06-18 19:21:16.214778,1028,45.15,Mumbai,Mobile,0
2925,2025-06-18 19:20:16.214780,1084,23.32,Mumbai,Mobile,0
2926,2025-06-18 19:19:16.214782,1078,96.7,Chennai,Tablet,0
2927,2025-06-18 19:18:16.214785,1051,363.0,Chennai,Mobile,0
2928,2025-06-18 19:17:16.214787,1026,400.93,Mumbai,Mobile,0
2929,2025-06-18 19:16:16.214789,1049,184.69,Bangalore,Mobile,0
2930,2025-06-18 19:15:16.214790,1094,260.05,Delhi,Desktop,0
2931,2025-06-18 19:14:16.214791,1078,24.47,Delhi,Desktop,0
2932,2025-06-18 19:13:16.214793,1022,177.41,Chennai,Desktop,1
2933,2025-06-18 19:12:16.214794,1087,219.9,Bangalore,Mobile,0
2934,2025-06-18 19:11:16.214795,1043,44.81,Mumbai,Desktop,0
2935,2025-06-18 19:10:16.214797,1076,424.31,Chennai,Mobile,0
2936,2025-06-18 19:09:16.214798,1021,43.38,Mumbai,Mobile,0
2937,2025-06-18 19:08:16.214799,1042,75.22,Mumbai,Tablet,0
2938,2025-06-18 19:07:16.214801,1036,193.81,Chennai,Mobile,0
2939,2025-06-18 19:06:16.214802,1060,203.42,Bangalore,Desktop,0
2940,2025-06-18 19:05:16.214803,1096,240.38,Delhi,Desktop,1
2941,2025-06-18 19:04:16.214805,1055,23.76,Chennai,Mobile,0
2942,2025-06-18 19:03:16.214806,1002,378.71,Bangalore,Desktop,0
2943,2025-06-18 19:02:16.214807,1062,152.22,Mumbai,Mobile,0
2944,2025-06-18 19:01:16.214808,1018,127.48,Chennai,Tablet,0
2945,2025-06-18 19:00:16.214810,1022,793.69,Delhi,Mobile,0
2946,2025-06-18 18:59:16.214811,1028,269.71,Delhi,Mobile,0
2947,2025-06-18 18:58:16.214812,1029,25.11,Mumbai,Tablet,0
2948,2025-06-18 18:57:16.214814,1038,282.56,Chennai,Desktop,0
2949,2025-06-18 18:56:16.214815,1024,20.02,Delhi,Tablet,0
2950,2025-06-18 18:55:16.214816,1007,5.57,Chennai,Tablet,0
2951,2025-06-18 18:54:16.214818,1057,103.38,Delhi,Mobile,0
2952,2025-06-18 18:53:16.214819,1015,1009.61,Mumbai,Mobile,0
2953,2025-06-18 18:52:16.214820,1071,38.45,Mumbai,Tablet,0
2954,2025-06-18 18:51:16.214822,1000,223.34,Chennai,Desktop,0
2955,2025-06-18 18:50:16.214823,1004,38.09,Bangalore,Tablet,0
2956,2025-06-18 18:49:16.214824,1002,258.04,Bangalore,Desktop,0
2957,2025-06-18 18:48:16.214826,1064,140.78,Mumbai,Tablet,0
2958,2025-06-18 18:47:16.214827,1003,227.87,Delhi,Tablet,0
2959,2025-06-18 18:46:16.214828,1098,45.35,Bangalore,Desktop,0
2960,2025-06-18 18:45:16.214830,1095,273.79,Mumbai,Tablet,0
2961,2025-06-18 18:44:16.214831,1063,1086.1,Delhi,Mobile,1
2962,2025-06-18 18:43:16.214832,1097,219.11,Delhi,Tablet,0
2963,2025-06-18 18:42:16.214833,1088,136.04,Bangalore,Mobile,0
2964,2025-06-18 18:41:16.214835,1009,513.24,Mumbai,Desktop,0
2965,2025-06-18 18:40:16.214836,1020,3.2,Delhi,Desktop,0
2966,2025-06-18 18:39:16.214837,1045,261.81,Delhi,Mobile,0
2967,2025-06-18 18:38:16.214839,1090,439.19,Chennai,Tablet,0
2968,2025-06-18 18:37:16.214840,1026,12.73,Chennai,Mobile,0
2969,2025-06-18 18:36:16.214841,1065,119.59,Bangalore,Mobile,0
2970,2025-06-18 18:35:16.214843,1040,45.81,Chennai,Desktop,0
2971,2025-06-18 18:34:16.214844,1012,167.18,Mumbai,Mobile,0
2972,2025-06-18 18:33:16.214845,1008,209.7,Bangalore,Tablet,0
2973,2025-06-18 18:32:16.214847,1035,72.09,Bangalore,Mobile,0
2974,2025-06-18 18:31:16.214848,1085,123.23,Chennai,Desktop,0
2975,2025-06-18 18:30:16.214849,1089,65.52,Delhi,Tablet,0
2976,2025-06-18 18:29:16.214850,1057,92.21,Mumbai,Desktop,0
2977,2025-06-18 18:28:16.214852,1053,34.76,Mumbai,Mobile,0
2978,2025-06-18 18:27:16.214853,1011,433.54,Mumbai,Mobile,0
2979,2025-06-18 18:26:16.214854,1080,2.01,Bangalore,Desktop,0
2980,2025-06-18 18:25:16.214856,1077,428.11,Mumbai,Desktop,0
2981,2025-06-18 18:24:16.214857,1013,169.58,Delhi,Tablet,0
2982,2025-06-18 18:23:16.214858,1033,80.59,Delhi,Desktop,0
2983,2025-06-18 18:22:16.214860,1052,256.79,Chennai,Desktop,0
2984,2025-06-18 18:21:16.214861,1019,141.75,Mumbai,Mobile,0
2985,2025-06-18 18:20:16.214862,1074,138.27,Bangalore,Mobile,0
2986,2025-06-18 18:19:16.214864,1015,23.34,Chennai,Desktop,0
2987,2025-06-18 18:18:16.214867,1094,98.7,Delhi,Desktop,0
2988,2025-06-18 18:17:16.214869,1069,55.17,Mumbai,Mobile,0
2989,2025-06-18 18:16:16.214871,1055,3.16,Delhi,Tablet,0
2990,2025-06-18 18:15:16.214873,1082,89.29,Chennai,Tablet,0
2991,2025-06-18 18:14:16.214875,1057,18.82,Delhi,Tablet,0
2992,2025-06-18 18:13:16.214878,1003,59.37,Mumbai,Tablet,0
2993,2025-06-18 18:12:16.214880,1003,19.42,Mumbai,Mobile,0
2994,2025-06-18 18:11:16.214882,1019,21.28,Chennai,Desktop,0
2995,2025-06-18 18:10:16.214885,1009,44.38,Mumbai,Tablet,0
2996,2025-06-18 18:09:16.214887,1023,1759.97,Delhi,Mobile,0
2997,2025-06-18 18:08:16.214889,1098,0.44,Delhi,Desktop,0
2998,2025-06-18 18:07:16.214890,1025,203.59,Bangalore,Tablet,0
2999,2025-06-18 18:06:16.214891,1036,30.45,Bangalore,Desktop,0
3000,2025-06-18 18:05:16.214893,1084,506.72,Bangalore,Tablet,0
3001,2025-06-18 18:04:16.214894,1053,19.66,Delhi,Desktop,0
3002,2025-06-18 18:03:16.214895,1020,620.5,Delhi,Tablet,0
3003,2025-06-18 18:02:16.214896,1073,188.8,Chennai,Tablet,0
3004,2025-06-18 18:01:16.214898,1037,0.25,Bangalore,Desktop,1
3005,2025-06-18 18:00:16.214899,1045,448.88,Delhi,Desktop,0
3006,2025-06-18 17:59:16.214900,1003,147.51,Chennai,Desktop,0
3007,2025-06-18 17:58:16.214902,1059,60.94,Delhi,Mobile,0
3008,2025-06-18 17:57:16.214903,1056,291.58,Chennai,Mobile,0
3009,2025-06-18 17:56:16.214904,1044,522.54,Bangalore,Desktop,0
3010,2025-06-18 17:55:16.214906,1019,132.21,Bangalore,Mobile,0
3011,2025-06-18 17:54:16.214907,1016,75.83,Bangalore,Tablet,0
3012,2025-06-18 17:53:16.214908,1070,311.13,Delhi,Desktop,0
3013,2025-06-18 17:52:16.214909,1003,229.01,Delhi,Mobile,0
3014,2025-06-18 17:51:16.214911,1092,439.2,Chennai,Desktop,0
3015,2025-06-18 17:50:16.214912,1013,235.87,Mumbai,Tablet,0
3016,2025-06-18 17:49:16.214914,1002,55.82,Mumbai,Tablet,0
3017,2025-06-18 17:48:16.214915,1087,536.65,Bangalore,Mobile,0
3018,2025-06-18 17:47:16.214916,1079,22.15,Mumbai,Tablet,0
3019,2025-06-18 17:46:16.214918,1057,62.38,Bangalore,Desktop,0
3020,2025-06-18 17:45:16.214920,1054,146.87,Chennai,Mobile,0
3021,2025-06-18 17:44:16.214921,1003,166.82,Mumbai,Desktop,0
3022,2025-06-18 17:43:16.214922,1023,3.09,Mumbai,Desktop,0
3023,2025-06-18 17:42:16.214924,1033,303.35,Bangalore,Desktop,0
3024,2025-06-18 17:41:16.214925,1029,89.76,Chennai,Tablet,0
3025,2025-06-18 17:40:16.214926,1081,104.32,Mumbai,Desktop,0
3026,2025-06-18 17:39:16.214928,1018,331.48,Mumbai,Tablet,0
3027,2025-06-18 17:38:16.214929,1030,95.38,Mumbai,Desktop,0
3028,2025-06-18 17:37:16.214930,1059,9.68,Chennai,Tablet,0
3029,2025-06-18 17:36:16.214932,1059,38.82,Chennai,Tablet,0
3030,2025-06-18 17:35:16.214933,1018,624.27,Mumbai,Tablet,0
3031,2025-06-18 17:34:16.214934,1048,14.6,Bangalore,Desktop,0
3032,2025-06-18 17:33:16.214936,1062,87.68,Bangalore,Desktop,0
3033,2025-06-18 17:32:16.214937,1082,139.91,Mumbai,Tablet,0
3034,2025-06-18 17:31:16.214939,1021,135.96,Chennai,Desktop,0
3035,2025-06-18 17:30:16.214941,1023,0.79,Mumbai,Tablet,0
3036,2025-06-18 17:29:16.214943,1075,139.1,Chennai,Desktop,0
3037,2025-06-18 17:28:16.214945,1029,96.83,Mumbai,Tablet,0
3038,2025-06-18 17:27:16.214947,1057,715.68,Chennai,Tablet,0
3039,2025-06-18 17:26:16.214950,1030,34.67,Delhi,Mobile,0
3040,2025-06-18 17:25:16.214952,1099,87.44,Bangalore,Desktop,0
3041,2025-06-18 17:24:16.214954,1063,108.77,Delhi,Desktop,0
3042,2025-06-18 17:23:16.214956,1018,99.09,Bangalore,Mobile,0
3043,2025-06-18 17:22:16.214959,1047,219.22,Chennai,Tablet,0
3044,2025-06-18 17:21:16.214961,1044,48.55,Delhi,Tablet,0
3045,2025-06-18 17:20:16.214963,1099,49.97,Bangalore,Mobile,0
3046,2025-06-18 17:19:16.214965,1093,261.28,Mumbai,Mobile,0
3047,2025-06-18 17:18:16.214966,1054,138.75,Chennai,Tablet,0
3048,2025-06-18 17:17:16.214967,1054,107.28,Chennai,Desktop,0
3049,2025-06-18 17:16:16.214969,1096,37.07,Mumbai,Mobile,1
3050,2025-06-18 17:15:16.214970,1017,41.53,Mumbai,Mobile,0
3051,2025-06-18 17:14:16.214971,1062,2.12,Bangalore,Mobile,0
3052,2025-06-18 17:13:16.214973,1091,19.18,Chennai,Mobile,0
3053,2025-06-18 17:12:16.214974,1046,162.76,Bangalore,Mobile,0
3054,2025-06-18 17:11:16.214975,1074,444.89,Mumbai,Mobile,0
3055,2025-06-18 17:10:16.214976,1056,67.7,Chennai,Tablet,0
3056,2025-06-18 17:09:16.214978,1044,79.42,Mumbai,Tablet,0
3057,2025-06-18 17:08:16.214979,1032,24.57,Bangalore,Mobile,0
3058,2025-06-18 17:07:16.214980,1016,98.41,Bangalore,Tablet,1
3059,2025-06-18 17:06:16.214982,1069,7.59,Bangalore,Desktop,0
3060,2025-06-18 17:05:16.214983,1003,499.24,Chennai,Desktop,0
3061,2025-06-18 17:04:16.214984,1019,223.63,Mumbai,Mobile,0
3062,2025-06-18 17:03:16.214986,1046,936.6,Mumbai,Desktop,0
3063,2025-06-18 17:02:16.214987,1090,428.81,Bangalore,Desktop,0
3064,2025-06-18 17:01:16.214988,1014,128.11,Bangalore,Tablet,0
3065,2025-06-18 17:00:16.214989,1069,146.66,Bangalore,Tablet,0
3066,2025-06-18 16:59:16.214991,1046,42.29,Bangalore,Tablet,0
3067,2025-06-18 16:58:16.214992,1077,123.99,Delhi,Tablet,0
3068,2025-06-18 16:57:16.214993,1074,466.67,Delhi,Desktop,0
3069,2025-06-18 16:56:16.214995,1008,10.44,Delhi,Mobile,0
3070,2025-06-18 16:55:16.214996,1089,398.37,Bangalore,Tablet,0
3071,2025-06-18 16:54:16.214997,1015,83.39,Bangalore,Desktop,0
3072,2025-06-18 16:53:16.214999,1068,459.54,Mumbai,Tablet,0
3073,2025-06-18 16:52:16.215000,1060,565.64,Chennai,Desktop,0
3074,2025-06-18 16:51:16.215001,1009,222.26,Mumbai,Tablet,0
3075,2025-06-18 16:50:16.215003,1049,218.38,Delhi,Mobile,0
3076,2025-06-18 16:49:16.215004,1002,120.57,Mumbai,Tablet,0
3077,2025-06-18 16:48:16.215005,1076,361.02,Bangalore,Mobile,0
3078,2025-06-18 16:47:16.215006,1093,652.01,Delhi,Tablet,0
3079,2025-06-18 16:46:16.215008,1069,298.4,Delhi,Tablet,0
3080,2025-06-18 16:45:16.215009,1080,194.54,Chennai,Tablet,0
3081,2025-06-18 16:44:16.215010,1050,186.68,Chennai,Desktop,0
3082,2025-06-18 16:43:16.215012,1018,378.72,Delhi,Desktop,0
3083,2025-06-18 16:42:16.215013,1041,155.83,Delhi,Mobile,0
3084,2025-06-18 16:41:16.215014,1034,325.79,Mumbai,Mobile,0
3085,2025-06-18 16:40:16.215016,1045,142.22,Delhi,Desktop,0
3086,2025-06-18 16:39:16.215017,1025,12.9,Bangalore,Mobile,0
3087,2025-06-18 16:38:16.215018,1068,96.88,Mumbai,Mobile,0
3088,2025-06-18 16:37:16.215020,1092,117.56,Bangalore,Desktop,0
3089,2025-06-18 16:36:16.215021,1063,30.54,Bangalore,Desktop,0
3090,2025-06-18 16:35:16.215027,1036,21.63,Bangalore,Desktop,0
3091,2025-06-18 16:34:16.215028,1083,153.34,Delhi,Desktop,0
3092,2025-06-18 16:33:16.215030,1048,17.8,Chennai,Tablet,0
3093,2025-06-18 16:32:16.215031,1020,72.18,Chennai,Desktop,0
3094,2025-06-18 16:31:16.215032,1073,272.98,Bangalore,Mobile,0
3095,2025-06-18 16:30:16.215034,1063,667.26,Delhi,Tablet,0
3096,2025-06-18 16:29:16.215035,1004,253.08,Mumbai,Tablet,0
3097,2025-06-18 16:28:16.215036,1099,981.95,Bangalore,Mobile,0
3098,2025-06-18 16:27:16.215038,1069,239.69,Mumbai,Tablet,0
3099,2025-06-18 16:26:16.215039,1089,69.57,Mumbai,Mobile,0
3100,2025-06-18 16:25:16.215040,1003,222.98,Delhi,Tablet,0
3101,2025-06-18 16:24:16.215042,1038,242.24,Delhi,Tablet,0
3102,2025-06-18 16:23:16.215043,1034,92.96,Chennai,Mobile,0
3103,2025-06-18 16:22:16.215044,1000,3.57,Chennai,Mobile,0
3104,2025-06-18 16:21:16.215046,1023,242.94,Delhi,Mobile,0
3105,2025-06-18 16:20:16.215047,1056,4.39,Bangalore,Mobile,0
3106,2025-06-18 16:19:16.215048,1099,199.49,Chennai,Desktop,0
3107,2025-06-18 16:18:16.215050,1069,35.73,Mumbai,Desktop,0
3108,2025-06-18 16:17:16.215051,1040,166.76,Bangalore,Mobile,0
3109,2025-06-18 16:16:16.215052,1053,140.2,Mumbai,Desktop,0
3110,2025-06-18 16:15:16.215054,1045,2.72,Delhi,Mobile,0
3111,2025-06-18 16:14:16.215055,1059,90.15,Mumbai,Mobile,0
3112,2025-06-18 16:13:16.215057,1059,183.8,Bangalore,Tablet,0
3113,2025-06-18 16:12:16.215058,1056,377.57,Delhi,Mobile,0
3114,2025-06-18 16:11:16.215059,1030,439.0,Bangalore,Mobile,1
3115,2025-06-18 16:10:16.215061,1083,132.27,Mumbai,Mobile,0
3116,2025-06-18 16:09:16.215062,1023,260.7,Bangalore,Mobile,0
3117,2025-06-18 16:08:16.215063,1088,76.09,Delhi,Tablet,0
3118,2025-06-18 16:07:16.215064,1035,83.77,Mumbai,Mobile,0
3119,2025-06-18 16:06:16.215067,1084,43.25,Mumbai,Tablet,0
3120,2025-06-18 16:05:16.215068,1029,165.08,Chennai,Mobile,0
3121,2025-06-18 16:04:16.215070,1023,75.54,Chennai,Tablet,0
3122,2025-06-18 16:03:16.215071,1029,17.63,Bangalore,Desktop,0
3123,2025-06-18 16:02:16.215072,1085,231.04,Chennai,Tablet,0
3124,2025-06-18 16:01:16.215074,1091,246.03,Chennai,Tablet,0
3125,2025-06-18 16:00:16.215075,1006,89.26,Chennai,Mobile,0
3126,2025-06-18 15:59:16.215076,1034,15.97,Chennai,Tablet,0
3127,2025-06-18 15:58:16.215078,1054,111.13,Delhi,Tablet,0
3128,2025-06-18 15:57:16.215079,1091,116.8,Delhi,Mobile,0
3129,2025-06-18 15:56:16.215081,1013,220.93,Chennai,Desktop,0
3130,2025-06-18 15:55:16.215082,1009,75.79,Bangalore,Desktop,0
3131,2025-06-18 15:54:16.215083,1079,229.52,Delhi,Desktop,0
3132,2025-06-18 15:53:16.215085,1015,410.35,Chennai,Tablet,0
3133,2025-06-18 15:52:16.215086,1053,54.23,Delhi,Mobile,0
3134,2025-06-18 15:51:16.215087,1094,771.88,Mumbai,Desktop,0
3135,2025-06-18 15:50:16.215089,1088,97.67,Delhi,Desktop,0
3136,2025-06-18 15:49:16.215090,1076,62.19,Delhi,Desktop,0
3137,2025-06-18 15:48:16.215091,1069,109.47,Bangalore,Desktop,0
3138,2025-06-18 15:47:16.215093,1043,19.83,Delhi,Mobile,0
